Country,FullName,CityName,OblName,City,lang_code
RU,Елино,Елино,MOS,Елино,ru
RU,Елино,Елино,RYA,Елино,ru
RU,Елионка,Елионка,BRY,Елионка,ru
RU,Елкибаево,Елкибаево,BA,Елкибаево,ru
RU,Елкин,Елкин,ROS,Елкин,ru
RU,Елкино,Елкино,CU,Елкино,ru
RU,Елкино,Елкино,SVE,Елкино,ru
RU,Елкино,Елкино,VGG,Елкино,ru
RU,Елкотово,Елкотово,KOS,Елкотово,ru
RU,Елнать,Елнать,IVA,Елнать,ru
RU,Елово,Елово,PER,Елово,ru
RU,Еловое,Еловое,KIA,Еловое,ru
RU,Еловый,Еловый,IRK,Еловый,ru
RU,Елпачиха,Елпачиха,PER,Елпачиха,ru
RU,Елунино,Елунино,ALT,Елунино,ru
RU,Елховка,Елховка,SAM,Елховка,ru
RU,Елховка,Елховка,ULY,Елховка,ru
RU,Елхово,Елхово,TA,Елхово,ru
RU,Елшанка,Елшанка,SAR,Елшанка,ru
RU,Елшанка,Елшанка,ULY,Елшанка,ru
RU,Елыкаево,Елыкаево,KEM,Елыкаево,ru
RU,Ельдигино,Ельдигино,MOS,Ельдигино,ru
RU,Елькино,Елькино,MOS,Елькино,ru
RU,Ельники,Ельники,MO,Ельники,ru
RU,Ельня,Ельня,MOS,Ельня,ru
RU,Ельня,Ельня,SMO,Ельня,ru
RU,Ельцовка,Ельцовка,ALT,Ельцовка,ru
RU,Ельцы,Ельцы,TVE,Ельцы,ru
RU,Еманжелинка,Еманжелинка,CHE,Еманжелинка,ru
RU,Еманжелинск,Еманжелинск,CHE,Еманжелинск,ru
RU,Емаши,Емаши,BA,Емаши,ru
RU,Ембаево,Ембаево,TYU,Ембаево,ru
RU,Емва,Емва,KO,Емва,ru
RU,Емельянка,Емельянка,KOS,Емельянка,ru
RU,Емельяновка,Емельяновка,BEL,Емельяновка,ru
RU,Емельяновка,Емельяновка,CRI,Емельяновка,ru
RU,Емельяновка,Емельяновка,MOS,Емельяновка,ru
RU,Емельяново,Емельяново,KIA,Емельяново,ru
RU,Емельяново,Емельяново,VLG,Емельяново,ru
RU,Емельяновский,Емельяновский,NVS,Емельяновский,ru
RU,Емецк,Емецк,ARK,Емецк,ru
RU,емсна,емсна,KOS,емсна,ru
RU,Емуртлинский,Емуртлинский,TYU,Емуртлинский,ru
RU,Емца,Емца,ARK,Емца,ru
RU,Ена,Ена,MUR,Ена,ru
RU,Енабердино,Енабердино,TA,Енабердино,ru
RU,Енапаево,Енапаево,PER,Енапаево,ru
RU,Енганаево,Енганаево,ULY,Енганаево,ru
RU,Ендовино,Ендовино,BEL,Ендовино,ru
RU,Ендовицкий,Ендовицкий,BEL,Ендовицкий,ru
RU,Ендовище,Ендовище,VOR,Ендовище,ru
RU,Енисейск,Енисейск,KIA,Енисейск,ru
RU,Енкаево,Енкаево,RYA,Енкаево,ru
RU,Енотаевка,Енотаевка,AST,Енотаевка,ru
RU,Енский,Енский,MUR,Енский,ru
RU,Епифань,Епифань,TUL,Епифань,ru
RU,Ерахтур,Ерахтур,RYA,Ерахтур,ru
RU,Ербогачен,Ербогачен,IRK,Ербогачен,ru
RU,Ергач,Ергач,PER,Ергач,ru
RU,Еремеевка,Еремеевка,OMS,Еремеевка,ru
RU,Еремизино-Борисовская,Еремизино-Борисовская,KDA,Еремизино-Борисовская,ru
RU,Еремина,Еремина,SVE,Еремина,ru
RU,Еремино,Еремино,KEM,Еремино,ru
RU,Еремино,Еремино,MOS,Еремино,ru
RU,Ереминская,Ереминская,KDA,Ереминская,ru
RU,Еремкино,Еремкино,KOS,Еремкино,ru
RU,Еремково,Еремково,TVE,Еремково,ru
RU,Еремовка,Еремовка,BEL,Еремовка,ru
RU,Ерзовка,Ерзовка,SVE,Ерзовка,ru
RU,Ерзовка,Ерзовка,VGG,Ерзовка,ru
RU,Ерзовское,Ерзовское,SVE,Ерзовское,ru
RU,Ерик,Ерик,BEL,Ерик,ru
RU,Ерик,Ерик,KDA,Ерик,ru
RU,Ерино,Ерино,MOS,Ерино,ru
RU,Ермак,Ермак,OMS,Ермак,ru
RU,Ермаки,Ермаки,PER,Ермаки,ru
RU,Ермаки,Ермаки,SVE,Ермаки,ru
RU,Ермакова,Ермакова,SVE,Ермакова,ru
RU,Ермаково,Ермаково,CRI,Ермаково,ru
RU,Ермаково,Ермаково,KGD,Ермаково,ru
RU,Ермаково,Ермаково,VLG,Ермаково,ru
RU,Ермаково,Ермаково,YAR,Ермаково,ru
RU,Ермаковский,Ермаковский,NVS,Ермаковский,ru
RU,Ермаковское,Ермаковское,KIA,Ермаковское,ru
RU,Ермекеево,Ермекеево,BA,Ермекеево,ru
RU,Ермилово,Ермилово,LEN,Ермилово,ru
RU,Ермишь,Ермишь,RYA,Ермишь,ru
RU,Ермо-Николаевка,Ермо-Николаевка,RYA,Ермо-Николаевка,ru
RU,Ермолаево,Ермолаево,BA,Ермолаево,ru
RU,Ермолаево,Ермолаево,KIA,Ермолаево,ru
RU,Ермолино,Ермолино,KLU,Ермолино,ru
RU,Ермолино,Ермолино,MOS,Ермолино,ru
RU,Ермолино,Ермолино,NGR,Ермолино,ru
RU,Ермолкино,Ермолкино,BA,Ермолкино,ru
RU,Ермоловка,Ермоловка,KDA,Ермоловка,ru
RU,Ермоловка,Ермоловка,ULY,Ермоловка,ru
RU,Ермоловка,Ермоловка,VOR,Ермоловка,ru
RU,Ерново,Ерново,MOS,Ерново,ru
RU,Ерофеевка,Ерофеевка,ROS,Ерофеевка,ru
RU,Ерофей Павлович,Ерофей Павлович,AMU,Ерофей Павлович,ru
RU,Ертарский,Ертарский,SVE,Ертарский,ru
RU,Еруда,Еруда,KIA,Еруда,ru
RU,Ерунаково,Ерунаково,KEM,Ерунаково,ru
RU,Ерцево,Ерцево,ARK,Ерцево,ru
RU,Ершичи,Ершичи,SMO,Ершичи,ru
RU,Ершов,Ершов,SAR,Ершов,ru
RU,Ершовка,Ершовка,KIR,Ершовка,ru
RU,Ершовка,Ершовка,SAR,Ершовка,ru
RU,Ершово,Ершово,IRK,Ершово,ru
RU,Ершово,Ершово,KOS,Ершово,ru
RU,Ершово,Ершово,MOS,Ершово,ru
RU,Ершово,Ершово,PSK,Ершово,ru
RU,Ершово,Ершово,RYA,Ершово,ru
RU,Есаулово,Есаулово,KIA,Есаулово,ru
RU,Есаульский,Есаульский,CHE,Есаульский,ru
RU,Есино,Есино,MOS,Есино,ru
RU,Есипово,Есипово,MOS,Есипово,ru
RU,Ессентуки,Ессентуки,STA,Ессентуки,ru
RU,Ессентукская,Ессентукская,STA,Ессентукская,ru
RU,Еткуль,Еткуль,CHE,Еткуль,ru
RU,Ефимовский,Ефимовский,LEN,Ефимовский,ru
RU,Ефимьево,Ефимьево,MOS,Ефимьево,ru
RU,Ефремкасы,Ефремкасы,CU,Ефремкасы,ru
RU,Ефремкино,Ефремкино,BA,Ефремкино,ru
RU,Ефремкино,Ефремкино,KK,Ефремкино,ru
RU,Ефремов,Ефремов,TUL,Ефремов,ru
RU,Ефремовка,Ефремовка,ROS,Ефремовка,ru
RU,Ж/к Дубровка,Ж/к Дубровка,MOS,Ж/к Дубровка,ru
RU,Жабино,Жабино,LEN,Жабино,ru
RU,Жабино,Жабино,LIP,Жабино,ru
RU,Жабкино,Жабкино,MOS,Жабкино,ru
RU,Жабское,Жабское,BEL,Жабское,ru
RU,Жаворонки,Жаворонки,MOS,Жаворонки,ru
RU,Жадовка,Жадовка,ULY,Жадовка,ru
RU,Жажлево,Жажлево,IVA,Жажлево,ru
RU,Жако,Жако,KC,Жако,ru
RU,Жан Аул,Жан Аул,AST,Жан Аул,ru
RU,Жариково,Жариково,AMU,Жариково,ru
RU,Жариково,Жариково,PRI,Жариково,ru
RU,Жарковский,Жарковский,TVE,Жарковский,ru
RU,Жаровск,Жаровск,KIA,Жаровск,ru
RU,Жархан,Жархан,SA,Жархан,ru
RU,Жасминный,Жасминный,SAR,Жасминный,ru
RU,Жатай,Жатай,SA,Жатай,ru
RU,Жданковский,Жданковский,TUL,Жданковский,ru
RU,Жданов,Жданов,BEL,Жданов,ru
RU,Жданова,Жданова,DA,Жданова,ru
RU,Жданово,Жданово,KOS,Жданово,ru
RU,Ждановский,Ждановский,NIZ,Ждановский,ru
RU,Ждановское,Ждановское,MOS,Ждановское,ru
RU,Жедочи,Жедочи,MOS,Жедочи,ru
RU,Жедяевка,Жедяевка,ULY,Жедяевка,ru
RU,Желанное,Желанное,OMS,Желанное,ru
RU,Желдыбино,Желдыбино,VLA,Желдыбино,ru
RU,Железноводск,Железноводск,STA,Железноводск,ru
RU,Железногорск,Железногорск,KIA,Железногорск,ru
RU,Железногорск,Железногорск,KRS,Железногорск,ru
RU,Железногорск-Илимский,Железногорск-Илимский,IRK,Железногорск-Илимский,ru
RU,Железнодорожная казарма,Железнодорожная казарма,MOS,Железнодорожная казарма,ru
RU,Железнодорожная станция Алнаши,Железнодорожная станция Алнаши,UD,Железнодорожная станция Алнаши,ru
RU,Железнодорожное,Железнодорожное,CRI,Железнодорожное,ru
RU,Железнодорожный,Железнодорожный,CHE,Железнодорожный,ru
RU,Железнодорожный,Железнодорожный,IRK,Железнодорожный,ru
RU,Железнодорожный,Железнодорожный,IVA,Железнодорожный,ru
RU,Железнодорожный,Железнодорожный,KGD,Железнодорожный,ru
RU,Железнодорожный,Железнодорожный,MOS,Железнодорожный,ru
RU,Железнодорожный,Железнодорожный,NIZ,Железнодорожный,ru
RU,Железнодорожный,Железнодорожный,ROS,Железнодорожный,ru
RU,Железный,Железный,KDA,Железный,ru
RU,Железня,Железня,MOS,Железня,ru
RU,Железово,Железово,NIZ,Железово,ru
RU,Желнино,Желнино,NIZ,Желнино,ru
RU,Желобова Слобода,Желобова Слобода,RYA,Желобова Слобода,ru
RU,Желобово,Желобово,RYA,Желобово,ru
RU,Желобок,Желобок,BEL,Желобок,ru
RU,Желтая Акация,Желтая Акация,BRY,Желтая Акация,ru
RU,Желтинский,Желтинский,CHE,Желтинский,ru
RU,Желтое,Желтое,ORE,Желтое,ru
RU,Желтоярово,Желтоярово,AMU,Желтоярово,ru
RU,Желтухинский,Желтухинский,RYA,Желтухинский,ru
RU,Желтые Копани,Желтые Копани,KDA,Желтые Копани,ru
RU,Жельцы,Жельцы,LEN,Жельцы,ru
RU,Желябино,Желябино,MOS,Желябино,ru
RU,Желябовка,Желябовка,CRI,Желябовка,ru
RU,Жемковка,Жемковка,SAM,Жемковка,ru
RU,Жемчуг,Жемчуг,BU,Жемчуг,ru
RU,Жемчужина,Жемчужина,CRI,Жемчужина,ru
RU,Жемчужина Крыма,Жемчужина Крыма,CRI,Жемчужина Крыма,ru
RU,Жемчужный,Жемчужный,KDA,Жемчужный,ru
RU,Жемчужный,Жемчужный,KK,Жемчужный,ru
RU,Жемчужный,Жемчужный,TAM,Жемчужный,ru
RU,Жердевка,Жердевка,BEL,Жердевка,ru
RU,Жердевка,Жердевка,TAM,Жердевка,ru
RU,Жеребятьево,Жеребятьево,MOS,Жеребятьево,ru
RU,Жерновец,Жерновец,KRS,Жерновец,ru
RU,Жерновное,Жерновное,LIP,Жерновное,ru
RU,Жешарт,Жешарт,KO,Жешарт,ru
RU,Живайкино,Живайкино,ULY,Живайкино,ru
RU,Живописное,Живописное,CRI,Живописное,ru
RU,Животино,Животино,MOS,Животино,ru
RU,Жигайловка,Жигайловка,BEL,Жигайловка,ru
RU,Жигалово,Жигалово,IRK,Жигалово,ru
RU,Жиганск,Жиганск,SA,Жиганск,ru
RU,Жигари,Жигари,PSK,Жигари,ru
RU,Жигулевск,Жигулевск,SAM,Жигулевск,ru
RU,Жигули,Жигули,SAM,Жигули,ru
RU,Жиздра,Жиздра,KLU,Жиздра,ru
RU,Жилгородок,Жилгородок,ORE,Жилгородок,ru
RU,Жилево,Жилево,MOS,Жилево,ru
RU,Жилетово,Жилетово,KLU,Жилетово,ru
